name,TIN,country_iso_code
"SUNCOKE ENERGY, INC.",900640593,US
SUNPOWER CORPORATION,943008969,US
"SUNSTONE HOTEL INVESTORS, INC.",201296886,US
"SUPERIOR ENERGY SERVICES, INC.",752379388,US
"SURGERY PARTNERS, INC.",473620923,US
SYNAPTICS INCORPORATED,770118518,US
SYNOVUS FINANCIAL CORP,581134883,US
"TAILORED BRANDS, INC.",474908760,US
TCF NATIONAL BANK,410585310,US
TELEFLEX INC,231147939,US
TERADATA CORPORATION,753236470,US
TETRA TECH INC,954148514,US
TIAA REAL ESTATE ACCOUNT,MB2688,US
TIMKENSTEEL CORPORATION,464024951,US
TITAN INTERNATIONAL INC,363228472,US
TITAN MACHINERY INC.,450357838,US
TREDEGAR CORP,541497771,US
"TRI-STATE GENERATION AND TRANSMISSION ASSOCIATION, INC.",840464189,US
TRIBUNE PUBLISHING COMPANY,383919441,US
TRIMAS CORPORATION,382687639,US
TRINITY INDUSTRIES INC,750225040,US
TRIUMPH GROUP INC,510347963,US
"TRUEBLUE, INC.",911287341,US
"TTEC HOLDINGS, INC.",841291044,US
TTM TECHNOLOGIES INC,911033443,US
TUESDAY MORNING CORP,752398532,US
TUPPERWARE BRANDS CORPORATION,364062333,US
"U.S. XPRESS ENTERPRISES, INC.",621378182,US
"UDR, INC.",540857512,US
UMB FINANCIAL CORPORATION,430903811,US
UMPQUA BANK,930419143,US
UMPQUA HOLDINGS CORPORATION,931261319,US
UNIFIRST CORP,042103460,US
UNISYS CORP,380387840,US
UNITED FIRE AND CASUALTY GROUP,FEI1017134,US
UNITED FIRE GROUP INC.,452302834,US
UNITED NATIONAL CORPORATION,460412306,US
UNITED THERAPEUTICS CORP,521984749,US
UNIVERSAL CORP,540414210,US
UNIVERSAL INSURANCE HOLDINGS INC.,650231984,US
UNIVERSAL LOGISTICS HOLDINGS INC,383640097,US
USANA HEALTH SCIENCES INC,870500306,US
UTICA NATIONAL INSURANCE GROUP,FEI3000065,US
V2X INC,383924636,US
VAIL RESORTS INC,510291762,US
VALHI INC,870110150,US
VALVOLINE INCORPORATED,300939371,US
VECTOR GROUP LTD,650949535,US
"VEONEER, INC.",823720890,US
VERADIGM INC,364392754,US
"VEREIT, INC.",452482685,US
"VERINT SYSTEMS, INC.",113200514,US
VERISIGN INC,943221585,US
"VERISK ANALYTICS, INC.",262994223,US
VIAD CORP,361169950,US
VIASAT INC,330174996,US
VIAVI SOLUTIONS INC.,942579683,US
VILLAGE SUPER MARKET INC,221576170,US
VOLT INFORMATION SCIENCES INC,135658129,US
VORNADO REALTY TRUST,221657560,US
W. P. CAREY INC.,454549771,US
W. R. GRACE & CO.,650773649,US
WABASH NATIONAL CORP,521375208,US
"WATTS WATER TECHNOLOGIES, INC.",042916536,US
WEBSTER FINANCIAL CORP,061187536,US
WELBILT INC,474625716,US
WENDY'S COMPANY (THE),380471180,US
"WESCO AIRCRAFT HOLDINGS, INC.",205441563,US
"WEST PHARMACEUTICAL SERVICES, INC.",231210010,US
WESTFIELD GROUP,FEI3000210,US
WEX INC.,010526993,US
"WIDEOPENWEST, INC.",460552948,US
WINTRUST FINANCIAL CORPORATION,363873352,US
WOLFSPEED INC,561572719,US
WOLVERINE WORLD WIDE INC,381185150,US
"WOODWARD, INC.",361984010,US
"WW INTERNATIONAL, INC.",116040273,US
"WYNDHAM HOTELS & RESORTS, INC.",823356232,US
"XENIA HOTELS & RESORTS, INC.",200141677,US
ZURN ELKAY WATER SOLUTIONS CORP,205197013,US
AAK AB,5566692850,SE
AB ELECTROLUX,5560094178,SE
AB SA,931908977,PL
AB SKF,5560073495,SE
AB VOLVO,5560125790,SE
ABDULLAH AL OTHAIM MARKETS COMPANY (SAUDI JOINT STOCK COMPANY),30127GS,SA
ABSA GROUP LIMITED,198600393406,ZA
ACTION SA,011909816,PL
ADANI ENTERPRISES LIMITED,30513FI,IN
ADANI PORTS AND SPECIAL ECONOMIC ZONE LIMITED,33528FI,IN
ADANI POWER LIMITED,34100FI,IN
ADANI WILMAR LIMITED,115591FI,IN
ADCORP HOLDINGS LIMITED,197400180406,ZA
ADITYA BIRLA FASHION & RETAIL LIMITED,113323FI,IN
AECI LIMITED,192400259006,ZA
AFRY AB,5561206474,SE
AIR INDIA LIMITED,0000570276,IN
AKBANK T.A.S.,FEB31259,TR
AKTIEBOLAGET STORSTOCKHOLMS LOKALTRAFIK,5560130683,SE
AKTIEBOLAGET TETRA PAK,5560500398,SE
AKTIEBOLAGET TRAV OCH GALOPP,5561804161,SE
AL RAJHI BANK PUBLIC JOINT STOCK COMPANY,FEB32937,SA
ALECTA TJANSTEPENSION OMSESIDIGT,5020146865,SE
ALFA LAVAL AB,5565878054,SE
ALLCARGO LOGISTICS LIMITED,31440FI,IN
ALMARAI COMPANY (SAUDI JOINT STOCK COMPANY),30073GS,SA
ALOK INDUSTRIES LIMITED,30790FI,IN
ALTABA INC.,770398689,US
ALTRON LIMITED,194702458306,ZA
AM INTERNATIONAL HOLDINGS PRIVATE LIMITED,200719741M,SG
AMALGAMATIONS PRIVATE LIMITED,0000793439,IN
AMRAPALI INDUSTRIES LTD,32561FI,IN
AMTEK AUTO LIMITED,30916FI,IN
ANDHRA PRADESH POWER GENERATION CORPORATION LIMITED,0000211546,IN
ANGLOGOLD ASHANTI LIMITED,194401735406,ZA
APARTMENT INVESTMENT & MANAGEMENT CO,841259577,US
APOLLO HOSPITALS ENTERPRISE LIMITED,30548FI,IN
APOLLO TYRES LIMITED,30081FI,IN
APOTEKET AB,5561386532,SE
ARAB NATIONAL BANK PUBLIC JOINT STOCK COMPANY,FEB33416,SA
"ARMSTRONG FLOORING, INC.",474303305,US
ARVIND LIMITED,30181FI,IN
ASHOK LEYLAND LIMITED,30025FI,IN
ASIA MOBILE HOLDINGS PTE. LTD.,200507749C,SG
ASIAN PAINTS LIMITED,30255FI,IN
ASIAWIDE HOLDINGS PTE LTD,198004833K,SG
ASPEN PHARMACARE HOLDINGS LIMITED,198500293506,ZA
ASSA ABLOY AB,5560593575,SE
ASSECO POLAND S.A.,010334578,PL
ATLAS COPCO AB,5560142720,SE
ATTENDO AB,5590267885,SE
AUROBINDO PHARMA LIMITED,30436FI,IN
AVENG LIMITED,194401811906,ZA
AXEL JOHNSON HOLDING AKTIEBOLAG,5562452549,SE
AXFOOD AB,5565420824,SE
AXIS BANK LIMITED,FEB42668,IN
BAJAJ AUTO LIMITED,33363FI,IN
BAJAJ FINSERV LIMITED,33362FI,IN
"BANCO COMERCIAL PORTUGUES, SA",501525882,PT
BANK OF BARODA,FEB31473,IN
BANK OF INDIA,FEB31348,IN
BANK POLSKA KASA OPIEKI SA,000010205,PL
BANQUE SAUDI FRANSI JSC,FEB31555,SA
BARLOWORLD LIMITED,191800009506,ZA
BENNETT COLEMAN AND COMPANY LIMITED,0001587517,IN
BERGENDAHL & SON AKTIEBOLAG,5563427664,SE
BHARAT ELECTRONICS LIMITED,30531FI,IN
BHARAT FORGE LIMITED,30031FI,IN
BHARAT HEAVY ELECTRICALS LIMITED,30216FI,IN
BHARAT PETROLEUM CORPORATION LIMITED,30320FI,IN
BHARTI AIRTEL LIMITED,30926FI,IN
BID CORPORATION LIMITED,199500861506,ZA
BIGLARI HOLDINGS INC.,823784946,US
BILIA AB,5561125690,SE
BILLERUD AB,5560255001,SE
BIZIM TOPTAN SATIS MAGAZALARI A.S.,30398ET,TR
BLUE LABEL TELECOMS LIMITED,200602267906,ZA
BOLIDEN AB,5560514142,SE
BONAVA AB,5569280380,SE
BORYSZEW SPOLKA AKCYJNA,750010992,PL
BRAVIDA HOLDING AB,5568915390,SE
CAIXA GERAL DE DEPOSITOS,500960046,PT
CALIK ENERJI SANAYI VE TICARET ANONIM SIRKETI,52993ET,TR
CANARA BANK,FEB31471,IN
"CANNAE HOLDINGS, INC.",821273460,US
CARL BENNET AB,5563790715,SE
CBL & ASSOCIATES PROPERTIES INC,621545718,US
CEAT LTD,30082FI,IN
CELLMARK AKTIEBOLAG,5562442433,SE
CENTRAL BANK OF INDIA,FEB31481,IN
CENTURY TEXTILES & INDUSTRIES LIMITED,30077FI,IN
CESC LIMITED,30062FI,IN
CHAMBAL FERTILISERS AND CHEMICALS LIMITED,30322FI,IN
CHANGI AIRPORT GROUP (SINGAPORE) PTE. LTD.,200910817N,SG
CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,30505FI,IN
CIPLA LIMITED,30327FI,IN
CITIBANK NA,FEB23817,IN
CITY DEVELOPMENTS LTD,196300316Z,SG
CLICKS GROUP LIMITED,199600064506,ZA
COAL INDIA LIMITED,34159FI,IN
COMFORTDELGRO CORPORATION LTD,200300002K,SG
CONTAINER CORPORATION OF INDIA LIMITED,30520FI,IN
COREPOINT LODGING INC.,821497742,US
CWT PTE. LIMITED,197000498M,SG
CYFROWY POLSAT SA,670925160,PL
DABUR INDIA LIMITED,30269FI,IN
DATATEC LIMITED,199400500406,ZA
DBS GROUP HOLDINGS LTD,199901152M,SG
DCM SHRIRAM LIMITED,30177FI,IN
DIAMOND INDIA LIMITED,0002402342,IN
DISCOVERY LTD,199900778906,ZA
DLF LIMITED,33277FI,IN
DOMETIC GROUP AB,5568294390,SE
DR REDDY'S LABORATORIES LIMITED,30131FI,IN
E.I.D. PARRY (INDIA) LIMITED,30066FI,IN
EDP - ENERGIAS DE PORTUGAL S.A.,500697256,PT
"EFANOR INVESTIMENTOS, SGPS, S.E.",502778466,PT
EICHER MOTORS LIMITED,30595FI,IN
EKMAN INVEST HOLDING AB,5567121602,SE
"ELAH HOLDINGS, INC",463783818,US
ELEKTA AB,5561704015,SE
ELTEL AB,5567286652,SE
ENEA S.A.,630139960,PL
ENERPAC TOOL GROUP CORP,390168610,US
ESKOM HOLDINGS SOC LTD,200201552730,ZA
ETIHAD ETISALAT COMPANY (SAUDI JOINT STOCK COMPANY),30080GS,SA
EUROCASH SA,631008941,PL
EXIDE INDUSTRIES LIMITED,30490FI,IN
EXXARO RESOURCES LIMITED,200001107606,ZA
FARMACOL S.A.,273352747,PL
FAWAZ ABDULAZIZ ALHOKAIR & COMPANY (SAUDI JOINT STOCK COMPANY),30091GS,SA
FELCOR LODGING LP,752544994,US
FILTRON ENGINEERS LIMITED,31121FI,IN
FIRSTRAND LIMITED,196601075306,ZA
FLEX LIMITED,199002645H,SG
FORD OTOMOTIV SANAYI A.S.,90050ET,TR
FULLERTON MANAGEMENT PTE LTD,199408109C,SG
FUTURE ENTERPRISES LIMITED,30849FI,IN
FUTURE RETAIL LIMITED,117165FI,IN
GAIL (INDIA) LIMITED,30390FI,IN
GALP ENERGIA SGPS S.A.,504499777,PT
GAMMON INDIA LIMITED,30685FI,IN
GENERAL INSURANCE CORP OF INDIA,FEI1001673,IN
GFL LIMITED,30574FI,IN
GLENMARK PHARMACEUTICALS LIMITED,30481FI,IN
GLOBAL ENERGY INTERNATIONAL LTD.,200010397K,SG
GLOBAL MENKUL DEGERLER ANONIM SIRKETI,FEB56786,TR
GMR INFRASTRUCTURE LIMITED,33003FI,IN
GODREJ AND BOYCE MANUFACTURING COMPANY LIMITED,0000022873,IN
GODREJ CONSUMER PRODUCTS LIMITED,30479FI,IN
GODREJ INDUSTRIES LIMITED,30195FI,IN
GOETEBORGS STADSHUS AB,5565370888,SE
GOLD FIELDS LIMITED,196800488006,ZA
GOLDEN AGRI-RESOURCES LTD,30409FN,MU
GOLDEN HOLDINGS (PRIVATE) LIMITED,197301640W,SG
GRASIM INDUSTRIES LIMITED,30035FI,IN
GREAT LAKES DREDGE & DOCK CORPORATION,205336063,US
"GROUPON, INC.",270903295,US
GRT JEWELLERS (INDIA) PRIVATE LIMITED,0014016618,IN
GRUPA AZOTY S.A.,850002268,PL
GRUPA LOTOS S.A.,190541636,PL
GS AROMATICS PTE. LTD.,200312369W,SG
GT ASIA PACIFIC HOLDINGS PTE LTD,199304648E,SG
GUJARAT STATE FERTILIZERS & CHEMICALS LIMITED,30020FI,IN
GUJARAT STATE PETROLEUM CORPORATION LIMITED,0000212059,IN
GUJARAT URJA VIKAS NIGAM LIMITED,0000025752,IN
HACI OMER SABANCI HOLDING AS,FEB40007,TR
HALDIA PETROCHEMICALS LIMITED,0014845566,IN
HARMONY GOLD MINING COMPANY LIMITED,195003823206,ZA
HAVELLS INDIA LIMITED,30571FI,IN
HAZEL MERCANTILE LIMITED,0000219114,IN
HCL TECHNOLOGIES LIMITED,30691FI,IN
HDFC BANK LTD,FEB42293,IN
HEDIN GROUP AB,5567020655,SE
HENNES & MAURITZ AB,5560427220,SE
HERO MOTOCORP LIMITED,30569FI,IN
HETERO LABS LIMITED,0007994797,IN
HEXAGON AB,5561904771,SE
HEXPOL AB,5561089631,SE
HILDING ANDERS HOLDINGS 3 AB,5567082622,SE
HINDALCO INDUSTRIES LIMITED,30017FI,IN
HINDUSTAN AERONAUTICS LIMITED,111242FI,IN
HINDUSTAN CONSTRUCTION COMPANY LIMITED,30007FI,IN
HONG LEONG INVESTMENT HOLDINGS PTE. LTD.,194800045K,SG
HOSKEN CONSOLIDATED INVESTMENT LIMITED,197300711106,ZA
HPCL-MITTAL ENERGY LIMITED,0000312606,IN
HUSQVARNA AB,5560005331,SE
HUTCHISON PORT HOLDINGS TRUST,30748FN,SG
ICA GRUPPEN AKTIEBOLAG,5560482837,SE
ICICI BANK LIMITED,FEB42294,IN
IDBI BANK LTD,FEB32397,IN
IMPALA PLATINUM HOLDINGS LIMITED,195700197906,ZA
"INAPA - INVESTIMENTOS, PARTICIPACOES E GESTAO, S.A.",500137994,PT
INCOME INSURANCE LIMITED,S97CS0162D,SG
INDIAN BANK,FEB31488,IN
INDIAN OIL CORPORATION LIMITED,30417FI,IN
INDIAN POTASH LIMITED,0000025766,IN
INDUSIND BANK LIMITED,FEB42270,IN
INDUSTRIAL DEVELOPMENT CORPORATION OF SOUTH AFRICA LTD,194001420131,ZA
INDUTRADE AB,5560179367,SE
INFOSYS LIMITED,30143FI,IN
"INFRAESTRUTURAS DE PORTUGAL, S.A.",503933813,PT
INTAS PHARMACEUTICALS LIMITED,0000217945,IN
INTER CARS SA,014992887,PL
INTERGLOBE AVIATION LTD,116767FI,IN
INVESTEC LIMITED,192500283306,ZA
INVESTMENT AB LATOUR,5560263237,SE
INVESTOR AKTIEBOLAG,5560138298,SE
ISKENDERUN DEMIR VE CELIK A.S.,30592ET,TR
ITC LIMITED,30001FI,IN
JAIN IRRIGATION SYSTEMS LTD,30385FI,IN
JAIPRAKASH ASSOCIATES LIMITED,30917FI,IN
JAPFA LTD,200819599W,SG
JARDINE CYCLE & CARRIAGE LTD,196900092R,SG
JARIR MARKETING COMPANY SAUDI JOINT STOCK COMPANY,30014GS,SA
JASTRZEBSKA SPOLKA WEGLOWA SA,271747631,PL
JERONIMO MARTINS SGPS S.A.,500100144,PT
JINDAL POLY FILMS LIMITED,30825FI,IN
JINDAL SAW LIMITED,30150FI,IN
JINDAL STAINLESS (HISAR) LIMITED,117447FI,IN
JINDAL STEEL AND POWER LIMITED,30635FI,IN
JM AB,5560452103,SE
"JOSE DE MELLO CAPITAL, S.A.",505765640,PT
JSL STAINLESS LIMITED,30830FI,IN
JSW ENERGY LIMITED,34008FI,IN
JSW STEEL LIMITED,30631FI,IN
JUBILANT PHARMOVA LIMITED,30351FI,IN
KAIROS OIL TRADING PTE. LTD.,201209546G,SG
KALPATARU PROJECTS INTERNATIONAL LIMITED,30629FI,IN
KAP LIMITED,197800018106,ZA
KARNATAKA POWER CORPORATION LIMITED,0000212838,IN
KEC INTERNATIONAL LTD,30317FI,IN
KEPPEL CORPORATION LTD,196800351N,SG
KGHM POLSKA MIEDZ SA,390021764,PL
KIRAN GEMS PRIVATE LIMITED,0004618473,IN
KOTAK MAHINDRA BANK LIMITED,FEB19203,IN
KOTHARI PRODUCTS LIMITED,30127FI,IN
KRKA DD NOVO MESTO,5043611,SI
KUO INTERNATIONAL (PRIVATE) LTD.,196300160H,SG
KUOK (SINGAPORE) LIMITED,194800006K,SG
KWALITY LIMITED,32476FI,IN
L E LUNDBERGFORETAGEN AB,5560568817,SE
"LACTOGAL - PRODUTOS ALIMENTARES, S.A.",503183997,PT
LANDSTINGSHUSET I STOCKHOLM AKTIEBOLAG,5564779378,SE
LARSEN & TOUBRO LIMITED,30054FI,IN
LAVA INTERNATIONAL LIMITED,0000399888,IN
LILJEDAHL GROUP AB,5560489022,SE
"LIVERAMP HOLDINGS, INC.",831269307,US
"LIVFORSAKRINGSBOLAGET SKANDIA, OMSESIDIGT",5164060948,SE
LOOMIS AB,5566208095,SE
LUOSSAVAARA-KIIRUNAVAARA AB,5560015835,SE
LUPIN LIMITED,30138FI,IN
M D OVERSEAS PRIVATE LIMITED,115618FI,IN
MACQUARIE INFRASTRUCTURE HOLDINGS LLC,432052503,US
MADHYA PRADESH POWER GENERATING COMPANY LIMITED,0010616205,IN
MAHINDRA & MAHINDRA LIMITED,30073FI,IN
MALABAR GOLD PRIVATE LIMITED,0010893353,IN
MANDAVA INVESTMENTS PRIVATE LIMITED,0011927305,IN
MARICO LIMITED,30615FI,IN
MAX FINANCIAL SERVICES LTD,30356FI,IN
MELKER SCHOERLING TJAENSTE AB,5566092168,SE
MICROMAX INFORMATICS LIMITED,0000399874,IN
MMTC LIMITED,32351FI,IN
MOBILE TELECOMMUNICATIONS COMPANY SAUDI ARABIA (SAUDI JOINT STOCK COMPANY),30133GS,SA
MODERN TIMES GROUP AB,5563099158,SE
MOH HOLDINGS PTE LTD,198702955E,SG
MOTA-ENGIL SGPS S.A.,502399694,PT
MRF LIMITED,30085FI,IN
MTN GROUP LIMITED,199400958406,ZA
"MUFG UNION BANK, N.A.",940304228,US
MULTICHOICE GROUP LIMITED,201847384506,ZA
MURRAY & ROBERTS HOLDINGS LIMITED,194802982606,ZA
MUSIM MAS HOLDINGS PTE. LTD.,200703094K,SG
NAMPAK LIMITED,196800807006,ZA
NASPERS LIMITED,192500143106,ZA
NATIONAL ALUMINIUM COMPANY LIMITED,30373FI,IN
NATIONAL FERTILIZERS LIMITED,30838FI,IN
NATIONAL INDUSTRIALIZATION COMPANY(SAUDI JOINT STOCK COMPANY),30022GS,SA
NATIONAL PETROCHEMICAL COMPANY A SAUDI JOINT STOCK COMPANY,30137GS,SA
NATIONAL UNIVERSITY HOSPITAL (SINGAPORE) PTE LTD,198500843R,SG
NAYARA ENERGY LIMITED,30683FI,IN
NBCC (INDIA) LTD,34516FI,IN
NCC AB,5560345174,SE
NCC LIMITED,30929FI,IN
NEDBANK GROUP LIMITED,196601063006,ZA
NETCARE LIMITED,199600824206,ZA
NEUCA S.A.,870227804,PL
NHPC LIMITED,33960FI,IN
NIBE INDUSTRIER AB,5563748309,SE
NIRMA LIMITED,0010098591,IN
NLC INDIA LIMITED,30662FI,IN
NMDC LIMITED,33543FI,IN
NOBIA AB,5565282752,SE
NOBINA AB,5565764569,SE
"NOS SGPS, S.A.",504453513,PT
NTPC LIMITED,30959FI,IN
NUCLEAR POWER CORPORATION OF INDIA LIMITED,0007480875,IN
NYNAS AB,5560292509,SE
"OBH, INC.",370684070,US
OIL & NATURAL GAS CORPORATION LIMITED,30764FI,IN
OIL INDIA LIMITED,33941FI,IN
OK-Q8 AB,5560273244,SE
OLAM INTERNATIONAL LIMITED,199504676H,SG
OMNIA HOLDINGS LIMITED,196700368006,ZA
OPTIGROUP AB,5567176135,SE
OUTSURANCE HOLDINGS LTD,199702226006,ZA
OVERSEA-CHINESE BANKING CORPORATION LIMITED OCBC,193200032W,SG
PARLE PRODUCTS PRIVATE LIMITED,0007114822,IN
PARPUBLICA-PARTICIPACOES PUBLICAS (SGPS) S.A.,502769017,PT
PATANJALI FOODS LIMITED,30714FI,IN
PC JEWELLER LIMITED,34496FI,IN
PEAB AB,5560614330,SE
PELION S.A.,470929074,PL
PETROCHEMICAL CORPORATION OF SINGAPORE (PRIVATE) LIMITED,197701742H,SG
PETROL SLOVENSKA ENERGETSKA DRUZBA D.D. LJUBLJANA,5025796,SI
PETRONET LNG LIMITED,30934FI,IN
PGE POLSKA GRUPA ENERGETYCZNA S.A,006227638,PL
PICK N PAY STORES LIMITED,196800803406,ZA
PIL HOLDINGS PTE. LTD.,201409279C,SG
PIONEER FOOD GROUP LTD,199601767606,ZA
PIRAMAL ENTERPRISES LIMITED,30401FI,IN
PKP CARGO SA,277586360,PL
PKP POLSKIE LINIE KOLEJOWE S.A.,017319027,PL
POCZTA POLSKA S.A.,010684960,PL
POLSKA GRUPA ZBROJENIOWA S.A.,147001860,PL
POLSKI KONCERN NAFTOWY ORLEN SA.,610188201,PL
POLSKIE KOLEJE PANSTWOWE S.A.,000126801,PL
POWER FINANCE CORPORATION LIMITED,FEB48724,IN
POWER GRID CORPORATION OF INDIA LIMITED,33766FI,IN
POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA - PKO BP SA,016298263,PL
POWSZECHNY ZAKLAD UBEZPIECZEN SA,010001345,PL
PRAKTIKERTJAENST AKTIEBOLAG,5560772419,SE
PSA INTERNATIONAL PTE LTD,197200399R,SG
PSG GROUP LIMITED,197000848406,ZA
PTC INDIA LIMITED,30961FI,IN
PUNJAB NATIONAL BANK,FEB31489,IN
PUNJAB STATE POWER CORPORATION LIMITED,0008622106,IN
RABIGH REFINING AND PETROCHEMICAL COMPANY (SAUDI JOINT STOCK COMPANY),30101GS,SA
RAIN INDUSTRIES LIMITED,30699FI,IN
RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,0000212147,IN
RAJESH EXPORTS LIMITED,31391FI,IN
RAMANAGARAM ENTERPRISES PRIVATE LIMITED,0000350163,IN
RASHTRIYA CHEMICALS AND FERTILIZERS LIMITED,30230FI,IN
RASHTRIYA ISPAT NIGAM LTD,0000025937,IN
RATOS AB,5560083585,SE
REDINGTON LIMITED,33056FI,IN
REGIS CORP,410749934,US
RELIANCE CAPITAL LIMITED,FEB21628,IN
RELIANCE COMMUNICATIONS LIMITED,31345FI,IN
RELIANCE INDUSTRIES HOLDING PRIVATE LIMITED,0006573452,IN
RELIANCE INDUSTRIES LIMITED,30074FI,IN
RELIANCE INFRASTRUCTURE LIMITED,30042FI,IN
RELIANCE POWER LIMITED,33617FI,IN
REMGRO LIMITED,196800641506,ZA
"REN - REDES ENERGETICAS NACIONAIS, SGPS, S.A.",503264032,PT
REYNOLD TRADERS PRIVATE LIMITED,0014490228,IN
RIDDISIDDHI BULLIONS LIMITED,0000211527,IN
"RIVIERA RESOURCES, INC.",825121920,US
RIYAD BANK,FEB31533,SA
ROMPETROL RAFINARE S.A.,1860712,RO
SAAB AB,5560360793,SE
SAHARA INTERNATIONAL PETROCHEMICAL COMPANY( (SAUDI JOINT STOCK COMPANY),30084GS,SA
SAMBA FINANCIAL GROUP,FEB30906,SA
SAMBHAVNATH INFRABUILD AND FARMS PRIVATE LIMITED,0014625453,IN
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,30608FI,IN
SANDVIK AB,5560003468,SE
SANLAM LIFE INSURANCE LTD,199802112106,ZA
SANLAM LTD,195900156206,ZA
SAPPI LIMITED,193600896306,ZA
SAS AB,5566068499,SE
SASOL LIMITED,197900323106,ZA
SATS LTD,197201770G,SG
SAUDI ARABIAN MINING COMPANY (SAUDI ARABIAN JOINT STOCK COMPANY),30129GS,SA
SAUDI BASIC INDUSTRIES CORPORATION (SAUDI JOINT STOCK COMPANY),30020GS,SA
SAUDI BRITISH BANK JSC (THE),FEB31759,SA
SAUDI ELECTRICITY COMPANY (SAUDI JOINT STOCK COMPANY),30021GS,SA
SAUDI INDUSTRIAL INVESTMENT GROUP COMPANY (SAUDI JOINT STOCK COMPANY),30024GS,SA
SAUDI KAYAN PETROCHEMICAL COMPANY SAUDI JOINT STOCK COMPANY,30103GS,SA
SAUDI NATIONAL BANK,FEB31304,SA
SAUDI TELECOM COMPANY( SAUDI JOINT STOCK COMPANY),30015GS,SA
SAVOLA GROUP COMPANY SAUDI JOINT STOCK COMPANY,30010GS,SA
SCANDIC HOTELS GROUP AB,5567031702,SE
"SCULPTOR CAPITAL MANAGEMENT, INC.",260354783,US
SEATRIUM LIMITED,196300098Z,SG
SECURITAS AB,5563027241,SE
SEERA HOLDING GROUP (SAUDI JOINT STOCK COMPANY),30159GS,SA
SEKER YATIRIM MENKUL DEGERLER A.S.,52984ET,TR
SEMBCORP INDUSTRIES LIMITED,199802418D,SG
SENOKO ENERGY PTE. LTD.,200816718E,SG
SERIAL SYSTEM LTD,199202071D,SG
SHAPOORJI PALLONJI AND COMPANY PRIVATE LIMITED,0000213059,IN
SHOPRITE HOLDINGS LIMITED,193600772106,ZA
SHREE RAMKRISHNA EXPORTS PRIVATE LIMITED,0014651494,IN
SIBANYE GOLD LIMITED,200203143106,ZA
"SIEL - SGPS, S.A.",500558469,PT
SIM LIAN GROUP LIMITED,200004760C,SG
SIMPLEX INFRASTRUCTURES LIMITED,30109FI,IN
SINGAPORE AIRLINES LTD,197200078R,SG
SINGAPORE POST LTD,199201623M,SG
SINGAPORE PRESS HOLDINGS LTD,198402868E,SG
SINGAPORE TECHNOLOGIES ENGINEERING LTD,199706274H,SG
SINGAPORE TECHNOLOGIES TELEMEDIA PTE LTD,199500279W,SG
SINGAPORE TELECOMMUNICATIONS LTD,199201624D,SG
SINTEX INDUSTRIES LIMITED,30853FI,IN
SITE CENTERS CORP,341723097,US
SJ AB,5561961599,SE
SKANDINAVISKA ENSKILDA BANKEN AB,5020329081,SE
SKANSKA AB,5560004615,SE
SMRT CORPORATION LTD,200001855H,SG
SOCIETATEA ENERGETICA ELECTRIC S.A.,13267221,RO
SOCIETATEA NATIONALA DE GAZE NATURALE ROMGAZ S.A.,14056826,RO
SODRA SKOGSAGARNA EKONOMIK FORENING,7295003789,SE
SPORT RETAIL GROUP PTE. LTD.,201431331C,SG
SRI FAMILY ENTERPRISES PRIVATE LIMITED,0013200219,IN
SSAB AB,5560163429,SE
STANDARD BANK GROUP LIMITED,196901712806,ZA
STATE BANK OF INDIA,FEB31485,IN
STEEL AUTHORITY OF INDIA LIMITED,30071FI,IN
STENA AKTIEBOLAG,5560010802,SE
STENA METALL AKTIEBOLAG,5561388371,SE
STOCKHOLMS STADSHUS AB,5564151727,SE
SUGUNA HOLDINGS PRIVATE LIMITED,0006335013,IN
SUJANA UNIVERSAL INDUSTRIES LIMITED,30980FI,IN
SUMMIT ONLINE TRADE SOLUTIONS PRIVATE LIMITED,0006376859,IN
SUN PHARMACEUTICAL INDUSTRIES LIMITED,30462FI,IN
SUNDARAM-CLAYTON LIMITED,30861FI,IN
SUPER GROUP LIMITED,194301610706,ZA
SUZLON ENERGY LIMITED,31476FI,IN
SVENSKA CELLULOSA AB SCA,5560126293,SE
SVENSKA HANDELSBANKEN AB,5020077862,SE
SWECO AB,5565429841,SE
SWEDBANK AB,5020177753,SE
SYNTHOS S.A.,070472049,PL
T.C. ZIRAAT BANKASI A.S.,FEB30963,TR
TATA CHEMICALS LIMITED,30069FI,IN
TATA COMMUNICATIONS LIMITED,30120FI,IN
TATA CONSUMER PRODUCT LTD,30050FI,IN
TATA INTERNATIONAL LIMITED,0000222285,IN
TATA MOTORS LIMITED,30033FI,IN
TATA STEEL LIMITED,30043FI,IN
TAURON POLSKA ENERGIA SA,240524697,PL
TAV HAVALIMANLARI HOLDING A.S.,30388ET,TR
TECH MAHINDRA LIMITED,31483FI,IN
TEIXEIRA DUARTE S.A.,509234526,PT
TEKNOSA IC VE DIS TICARET A.S.,30454ET,TR
TELE2 AB,5564108917,SE
TELEFONAKTIEBOLAGET LM ERICSSON AB,5560160680,SE
TELIA COMPANY AB,5561034249,SE
TELKOM SA SOC LIMITED,199100547630,ZA
TEMBUSU CAPITAL PTE. LTD.,200407437Z,SG
